from_user,to_user,from_department,date,shares
U042,U062,Marketing,2025-04-05,1
U042,U063,Marketing,2025-02-18,1
U042,U063,Marketing,2025-03-10,1
U042,U063,Marketing,2025-03-25,1
U042,U063,Marketing,2025-03-29,1
U042,U063,Marketing,2025-03-30,1
U042,U063,Marketing,2025-04-01,1
U042,U063,Marketing,2025-04-03,1
U042,U064,Marketing,2025-03-13,1
U042,U066,Marketing,2025-01-10,2
U042,U066,Marketing,2025-01-22,1
U042,U066,Marketing,2025-01-28,1
U042,U066,Marketing,2025-02-02,1
U042,U066,Marketing,2025-02-18,1
U042,U066,Marketing,2025-02-28,2
U042,U066,Marketing,2025-03-12,1
U042,U066,Marketing,2025-03-21,1
U042,U066,Marketing,2025-03-24,1
U042,U066,Marketing,2025-04-01,1
U042,U068,Marketing,2025-01-09,1
U042,U068,Marketing,2025-01-15,1
U042,U068,Marketing,2025-02-18,1
U042,U068,Marketing,2025-03-01,1
U042,U069,Marketing,2025-02-28,1
U042,U070,Marketing,2025-01-22,1
U042,U071,Marketing,2025-01-04,1
U042,U073,Marketing,2025-01-14,1
U042,U073,Marketing,2025-01-15,1
U042,U073,Marketing,2025-01-25,1
U042,U073,Marketing,2025-02-03,1
U042,U073,Marketing,2025-02-04,1
U042,U073,Marketing,2025-02-28,1
U042,U073,Marketing,2025-03-03,1
U042,U073,Marketing,2025-03-13,1
U042,U073,Marketing,2025-03-16,1
U042,U073,Marketing,2025-03-21,1
U042,U073,Marketing,2025-03-31,1
U042,U073,Marketing,2025-04-08,1
U042,U073,Marketing,2025-04-09,1
U042,U074,Marketing,2025-01-10,1
U042,U074,Marketing,2025-01-22,1
U042,U074,Marketing,2025-02-10,1
U042,U074,Marketing,2025-02-18,1
U042,U074,Marketing,2025-03-04,1
U042,U074,Marketing,2025-03-19,1
U042,U074,Marketing,2025-03-25,1
U042,U074,Marketing,2025-03-26,1
U042,U076,Marketing,2025-02-24,1
U042,U077,Marketing,2025-01-02,1
U042,U077,Marketing,2025-02-20,1
U042,U078,Marketing,2025-02-21,1
U042,U080,Marketing,2025-01-16,1
U042,U082,Marketing,2025-02-12,1
U042,U083,Marketing,2025-01-07,1
U042,U083,Marketing,2025-01-17,1
U042,U083,Marketing,2025-01-22,1
U042,U083,Marketing,2025-01-30,2
U042,U083,Marketing,2025-02-02,1
U042,U083,Marketing,2025-02-19,1
U042,U083,Marketing,2025-02-20,1
U042,U083,Marketing,2025-03-31,1
U042,U084,Marketing,2025-01-23,1
U042,U085,Marketing,2025-01-10,1
U042,U086,Marketing,2025-01-09,1
U042,U086,Marketing,2025-02-12,1
U042,U086,Marketing,2025-02-18,1
U042,U086,Marketing,2025-03-07,1
U042,U086,Marketing,2025-03-13,1
U042,U086,Marketing,2025-03-29,1
U042,U089,Marketing,2025-01-13,1
U042,U089,Marketing,2025-02-24,1
U042,U090,Marketing,2025-01-09,1
U042,U090,Marketing,2025-03-21,1
U042,U094,Marketing,2025-01-29,1
U042,U094,Marketing,2025-01-31,1
U042,U094,Marketing,2025-03-01,1
U042,U094,Marketing,2025-03-04,1
U042,U094,Marketing,2025-03-12,1
U042,U094,Marketing,2025-03-13,1
U042,U094,Marketing,2025-03-21,1
U042,U094,Marketing,2025-03-23,1
U042,U094,Marketing,2025-04-04,1
U042,U096,Marketing,2025-02-28,1
U042,U097,Marketing,2025-01-29,1
U042,U098,Marketing,2025-04-08,1
U043,U001,HR,2025-03-11,1
U043,U002,HR,2025-04-10,1
U043,U004,HR,2025-02-15,1
U043,U011,HR,2025-01-10,1
U043,U011,HR,2025-01-13,1
U043,U011,HR,2025-01-14,1
U043,U011,HR,2025-01-16,1
U043,U011,HR,2025-01-27,1
U043,U011,HR,2025-02-04,1
U043,U011,HR,2025-02-11,1
U043,U011,HR,2025-02-18,1
U043,U011,HR,2025-03-06,1
U043,U011,HR,2025-03-10,1
U043,U011,HR,2025-03-25,1
U043,U011,HR,2025-04-07,1
U043,U011,HR,2025-04-08,1
U043,U014,HR,2025-03-02,1
U043,U015,HR,2025-02-01,1
U043,U017,HR,2025-01-08,1
U043,U017,HR,2025-01-22,1
U043,U017,HR,2025-03-17,1
U043,U017,HR,2025-03-21,1
U043,U017,HR,2025-03-23,1
U043,U018,HR,2025-01-10,1
U043,U018,HR,2025-03-06,1
U043,U020,HR,2025-02-11,1
U043,U020,HR,2025-04-07,1
U043,U021,HR,2025-01-07,1
U043,U026,HR,2025-03-12,1
U043,U026,HR,2025-03-26,1
U043,U027,HR,2025-03-14,1
U043,U027,HR,2025-04-10,1
U043,U028,HR,2025-03-20,1
U043,U031,HR,2025-02-17,1
U043,U031,HR,2025-03-01,1
U043,U032,HR,2025-01-10,1
U043,U032,HR,2025-01-29,1
U043,U032,HR,2025-02-20,1
U043,U032,HR,2025-02-26,2
U043,U032,HR,2025-03-02,1
U043,U032,HR,2025-03-04,1
U043,U032,HR,2025-03-06,1
U043,U032,HR,2025-03-08,1
U043,U032,HR,2025-03-14,1
U043,U032,HR,2025-04-01,1
U043,U032,HR,2025-04-04,1
U043,U032,HR,2025-04-07,1
U043,U032,HR,2025-04-08,1
U043,U037,HR,2025-01-14,1
U043,U038,HR,2025-01-08,1
U043,U038,HR,2025-01-18,1
U043,U038,HR,2025-01-22,1
U043,U038,HR,2025-01-28,2
U043,U038,HR,2025-02-26,1
U043,U038,HR,2025-03-06,1
U043,U038,HR,2025-03-17,1
U043,U038,HR,2025-04-10,1
U043,U040,HR,2025-01-01,1
U043,U040,HR,2025-01-04,1
U043,U040,HR,2025-01-06,1
U043,U040,HR,2025-02-01,1
U043,U040,HR,2025-02-05,1
U043,U040,HR,2025-02-11,1
U043,U040,HR,2025-02-13,1
U043,U040,HR,2025-02-15,1
U043,U040,HR,2025-03-01,1
U043,U040,HR,2025-03-03,1
U043,U040,HR,2025-03-10,1
U043,U040,HR,2025-03-20,1
U043,U040,HR,2025-04-01,1
U043,U040,HR,2025-04-05,1
U043,U040,HR,2025-04-10,1
U043,U046,HR,2025-01-02,1
U043,U046,HR,2025-01-06,1
U043,U046,HR,2025-01-15,1
U043,U046,HR,2025-01-28,1
U043,U046,HR,2025-02-02,1
U043,U046,HR,2025-02-03,1
U043,U046,HR,2025-02-04,1
U043,U046,HR,2025-02-06,1
U043,U046,HR,2025-02-26,1
U043,U046,HR,2025-03-17,1
U043,U046,HR,2025-03-26,1
U043,U050,HR,2025-01-08,2
U043,U050,HR,2025-01-24,1
U043,U050,HR,2025-02-07,1
U043,U050,HR,2025-02-12,1
U043,U050,HR,2025-02-14,1
U043,U050,HR,2025-02-17,1
U043,U050,HR,2025-02-20,1
U043,U050,HR,2025-03-11,1
U043,U050,HR,2025-03-31,1
U043,U050,HR,2025-04-02,1
U043,U050,HR,2025-04-08,1
U043,U052,HR,2025-01-03,1
U043,U052,HR,2025-01-11,1
U043,U052,HR,2025-01-13,3
U043,U052,HR,2025-01-14,1
U043,U052,HR,2025-01-17,1
U043,U052,HR,2025-01-19,1
U043,U052,HR,2025-01-27,1
U043,U052,HR,2025-02-03,2
U043,U052,HR,2025-02-07,1
U043,U052,HR,2025-02-14,1
U043,U052,HR,2025-03-17,1
U043,U052,HR,2025-03-19,1
U043,U052,HR,2025-03-24,2
U043,U052,HR,2025-03-25,1
U043,U052,HR,2025-04-01,1
U043,U052,HR,2025-04-06,1
U043,U054,HR,2025-02-15,1
U043,U054,HR,2025-03-17,1
U043,U058,HR,2025-03-12,1
U043,U061,HR,2025-04-02,1
U043,U067,HR,2025-02-21,1
U043,U067,HR,2025-04-01,1
U043,U069,HR,2025-01-15,1
U043,U069,HR,2025-02-03,1
U043,U069,HR,2025-02-13,1
U043,U069,HR,2025-02-19,1
U043,U069,HR,2025-02-28,1
U043,U069,HR,2025-03-15,1
U043,U069,HR,2025-03-26,1
U043,U069,HR,2025-04-02,1
U043,U071,HR,2025-03-19,1
U043,U072,HR,2025-01-15,1
U043,U078,HR,2025-02-21,1
U043,U078,HR,2025-04-03,1
U043,U079,HR,2025-02-11,1
U043,U085,HR,2025-01-04,1
U043,U085,HR,2025-01-07,1
U043,U085,HR,2025-01-21,1
U043,U085,HR,2025-01-29,1
U043,U085,HR,2025-02-17,1
U043,U085,HR,2025-02-26,1
U043,U085,HR,2025-03-05,1
U043,U085,HR,2025-03-13,1
U043,U085,HR,2025-03-16,1
U043,U085,HR,2025-03-24,1
U043,U085,HR,2025-03-29,1
U043,U085,HR,2025-04-01,1
U043,U089,HR,2025-01-09,1
U043,U093,HR,2025-01-14,1
U043,U093,HR,2025-02-05,1
U043,U093,HR,2025-02-07,1
U043,U093,HR,2025-04-04,1
U043,U093,HR,2025-04-08,1
U043,U094,HR,2025-03-15,1
U044,U001,Engineering,2025-03-25,1
U044,U001,Engineering,2025-03-29,1
U044,U001,Engineering,2025-04-04,1
U044,U002,Engineering,2025-01-20,1
U044,U002,Engineering,2025-02-24,1
U044,U002,Engineering,2025-02-25,1
U044,U003,Engineering,2025-01-01,1
U044,U003,Engineering,2025-01-09,1
U044,U003,Engineering,2025-01-29,1
U044,U003,Engineering,2025-02-04,1
U044,U003,Engineering,2025-03-05,1
U044,U003,Engineering,2025-03-20,1
U044,U003,Engineering,2025-03-25,1
U044,U004,Engineering,2025-03-06,1
U044,U006,Engineering,2025-03-06,1
U044,U007,Engineering,2025-01-08,1
U044,U007,Engineering,2025-01-09,1
U044,U007,Engineering,2025-01-31,1
U044,U007,Engineering,2025-02-17,1
U044,U007,Engineering,2025-03-07,1
U044,U007,Engineering,2025-03-10,1
U044,U007,Engineering,2025-03-19,1
U044,U009,Engineering,2025-03-18,1
U044,U011,Engineering,2025-01-26,1
U044,U012,Engineering,2025-01-10,1
U044,U012,Engineering,2025-03-19,1
U044,U013,Engineering,2025-01-16,1
U044,U013,Engineering,2025-03-06,1
U044,U014,Engineering,2025-03-07,1
U044,U016,Engineering,2025-01-16,1
U044,U016,Engineering,2025-02-04,1
U044,U016,Engineering,2025-02-07,1
U044,U016,Engineering,2025-02-18,1
U044,U016,Engineering,2025-03-06,1
U044,U016,Engineering,2025-03-14,1
U044,U016,Engineering,2025-03-15,1
U044,U016,Engineering,2025-03-17,1
U044,U016,Engineering,2025-03-18,1
U044,U016,Engineering,2025-04-04,1
U044,U018,Engineering,2025-01-08,1
U044,U018,Engineering,2025-04-08,1
U044,U020,Engineering,2025-01-02,1
U044,U020,Engineering,2025-01-21,1
U044,U020,Engineering,2025-02-02,1
U044,U020,Engineering,2025-02-19,1
U044,U020,Engineering,2025-02-26,1
U044,U021,Engineering,2025-02-02,1
U044,U023,Engineering,2025-01-04,1
U044,U023,Engineering,2025-01-07,1
U044,U023,Engineering,2025-01-10,1
U044,U023,Engineering,2025-02-05,1
U044,U023,Engineering,2025-02-14,1
U044,U023,Engineering,2025-03-24,1
U044,U024,Engineering,2025-02-03,1
U044,U026,Engineering,2025-03-30,1
U044,U027,Engineering,2025-01-05,1
U044,U027,Engineering,2025-01-15,1
U044,U027,Engineering,2025-01-21,1
U044,U027,Engineering,2025-02-11,1
U044,U027,Engineering,2025-02-24,1
U044,U027,Engineering,2025-03-12,1
U044,U027,Engineering,2025-03-20,1
U044,U028,Engineering,2025-01-16,1
U044,U028,Engineering,2025-01-30,2
U044,U028,Engineering,2025-02-04,1
U044,U028,Engineering,2025-02-09,1
U044,U028,Engineering,2025-02-14,1
U044,U028,Engineering,2025-03-03,1
U044,U028,Engineering,2025-03-05,1
U044,U028,Engineering,2025-03-11,2
U044,U030,Engineering,2025-03-24,1
U044,U032,Engineering,2025-02-07,1
U044,U032,Engineering,2025-02-20,1
U044,U033,Engineering,2025-01-07,1
U044,U033,Engineering,2025-03-06,1
U044,U035,Engineering,2025-01-22,1
U044,U035,Engineering,2025-02-17,1
U044,U036,Engineering,2025-01-10,1
U044,U036,Engineering,2025-02-04,1
U044,U036,Engineering,2025-02-10,1
U044,U036,Engineering,2025-02-24,1
U044,U036,Engineering,2025-02-28,1
U044,U036,Engineering,2025-03-07,1
U044,U036,Engineering,2025-03-21,1
U044,U036,Engineering,2025-03-24,1
U044,U036,Engineering,2025-04-09,1
U044,U039,Engineering,2025-01-06,1
U044,U039,Engineering,2025-01-22,1
U044,U039,Engineering,2025-01-28,1
U044,U039,Engineering,2025-02-03,1
U044,U039,Engineering,2025-02-09,1
U044,U039,Engineering,2025-03-14,1
U044,U039,Engineering,2025-03-26,1
U044,U040,Engineering,2025-01-09,1
U044,U041,Engineering,2025-03-08,1
U044,U041,Engineering,2025-03-10,1
U044,U045,Engineering,2025-01-14,2
U044,U045,Engineering,2025-01-18,1
U044,U045,Engineering,2025-01-22,1
U044,U045,Engineering,2025-02-07,1
U044,U045,Engineering,2025-02-10,1
U044,U045,Engineering,2025-03-05,1
U044,U045,Engineering,2025-03-11,1
U044,U047,Engineering,2025-01-08,1
U044,U047,Engineering,2025-02-13,1
U044,U047,Engineering,2025-03-18,1
U044,U047,Engineering,2025-03-30,1
U044,U047,Engineering,2025-04-07,1
U044,U048,Engineering,2025-01-29,1
U044,U048,Engineering,2025-03-03,1
U044,U048,Engineering,2025-03-21,1
U044,U048,Engineering,2025-03-27,1
U044,U049,Engineering,2025-01-11,1
U044,U049,Engineering,2025-01-14,1
U044,U049,Engineering,2025-01-27,1
U044,U049,Engineering,2025-02-07,1
U044,U049,Engineering,2025-02-10,1
U044,U049,Engineering,2025-02-16,1
U044,U049,Engineering,2025-04-02,1
U044,U051,Engineering,2025-04-08,1
U044,U052,Engineering,2025-04-01,1
U044,U054,Engineering,2025-01-11,1
U044,U054,Engineering,2025-01-23,1
U044,U054,Engineering,2025-02-10,1
U044,U054,Engineering,2025-02-13,1
U044,U054,Engineering,2025-03-11,1
U044,U054,Engineering,2025-03-15,1
U044,U054,Engineering,2025-03-31,1
U044,U054,Engineering,2025-04-03,1
U044,U054,Engineering,2025-04-06,1
U044,U055,Engineering,2025-01-05,1
U044,U055,Engineering,2025-01-14,1
U044,U055,Engineering,2025-01-23,1
U044,U055,Engineering,2025-02-03,1
U044,U055,Engineering,2025-04-06,1
U044,U056,Engineering,2025-01-06,1
U044,U056,Engineering,2025-02-22,1
U044,U057,Engineering,2025-01-30,1
U044,U058,Engineering,2025-02-11,1
U044,U058,Engineering,2025-03-10,1
U044,U060,Engineering,2025-01-11,1
U044,U060,Engineering,2025-03-18,2
U044,U060,Engineering,2025-04-01,1
U044,U060,Engineering,2025-04-08,1
U044,U061,Engineering,2025-01-07,1
U044,U061,Engineering,2025-01-16,1
U044,U061,Engineering,2025-01-27,1
U044,U061,Engineering,2025-02-03,1
U044,U061,Engineering,2025-02-04,1
U044,U061,Engineering,2025-03-15,1
U044,U061,Engineering,2025-03-31,1
U044,U061,Engineering,2025-04-02,1
U044,U061,Engineering,2025-04-06,1
U044,U063,Engineering,2025-02-18,1
U044,U063,Engineering,2025-03-06,1
U044,U063,Engineering,2025-03-28,1
U044,U064,Engineering,2025-01-16,1
U044,U064,Engineering,2025-01-18,1
U044,U064,Engineering,2025-02-03,1
U044,U064,Engineering,2025-03-10,1
U044,U064,Engineering,2025-03-14,1
U044,U064,Engineering,2025-04-08,1
U044,U064,Engineering,2025-04-09,1
U044,U065,Engineering,2025-03-03,1
U044,U067,Engineering,2025-02-12,1
U044,U067,Engineering,2025-03-07,1
U044,U068,Engineering,2025-02-04,1
U044,U068,Engineering,2025-02-18,1
U044,U068,Engineering,2025-03-06,1
U044,U068,Engineering,2025-03-29,1
U044,U069,Engineering,2025-02-07,1
U044,U069,Engineering,2025-02-13,1
U044,U069,Engineering,2025-03-04,1
U044,U069,Engineering,2025-03-07,1
U044,U069,Engineering,2025-03-27,1
U044,U070,Engineering,2025-01-05,1
U044,U070,Engineering,2025-02-18,1
U044,U071,Engineering,2025-01-07,2
U044,U071,Engineering,2025-01-15,1
U044,U071,Engineering,2025-01-22,1
U044,U071,Engineering,2025-01-23,1
U044,U071,Engineering,2025-02-10,1
U044,U071,Engineering,2025-03-13,1
U044,U071,Engineering,2025-03-22,1
U044,U072,Engineering,2025-01-03,1
U044,U072,Engineering,2025-02-14,1
U044,U072,Engineering,2025-02-24,1
U044,U072,Engineering,2025-03-06,1
U044,U072,Engineering,2025-03-13,1
U044,U072,Engineering,2025-04-02,1
U044,U072,Engineering,2025-04-09,1
U044,U073,Engineering,2025-01-26,1
U044,U073,Engineering,2025-03-20,1
U044,U073,Engineering,2025-03-28,1
U044,U075,Engineering,2025-03-24,1
U044,U075,Engineering,2025-04-07,1
U044,U076,Engineering,2025-01-09,1
U044,U076,Engineering,2025-01-23,1
U044,U076,Engineering,2025-02-18,1
U044,U076,Engineering,2025-03-17,1
U044,U076,Engineering,2025-04-08,1
U044,U076,Engineering,2025-04-10,1
U044,U077,Engineering,2025-01-01,1
U044,U077,Engineering,2025-01-02,1
U044,U077,Engineering,2025-01-07,1
U044,U077,Engineering,2025-01-08,1
U044,U077,Engineering,2025-01-21,1
U044,U077,Engineering,2025-01-31,1
U044,U077,Engineering,2025-03-17,1
U044,U077,Engineering,2025-03-27,1
U044,U078,Engineering,2025-01-15,1
U044,U078,Engineering,2025-03-06,1
U044,U078,Engineering,2025-03-12,1
U044,U079,Engineering,2025-01-04,1
U044,U079,Engineering,2025-01-24,1
U044,U079,Engineering,2025-01-28,1
U044,U079,Engineering,2025-02-15,1
U044,U079,Engineering,2025-02-28,1
U044,U079,Engineering,2025-03-06,1
U044,U079,Engineering,2025-03-10,1
U044,U080,Engineering,2025-03-14,1
U044,U080,Engineering,2025-03-28,1
U044,U081,Engineering,2025-01-23,1
U044,U081,Engineering,2025-03-04,1
U044,U081,Engineering,2025-03-07,1
U044,U083,Engineering,2025-02-27,1
U044,U084,Engineering,2025-01-12,1
U044,U084,Engineering,2025-01-21,1
U044,U084,Engineering,2025-01-31,1
U044,U084,Engineering,2025-02-04,1
U044,U084,Engineering,2025-02-08,1
U044,U084,Engineering,2025-02-15,1
U044,U084,Engineering,2025-03-08,1
U044,U084,Engineering,2025-03-12,1
U044,U086,Engineering,2025-01-31,1
U044,U086,Engineering,2025-03-12,1
U044,U087,Engineering,2025-01-20,1
U044,U087,Engineering,2025-03-17,1
U044,U088,Engineering,2025-01-03,1
U044,U088,Engineering,2025-01-08,1
U044,U088,Engineering,2025-01-10,1
U044,U088,Engineering,2025-02-19,1
U044,U088,Engineering,2025-03-18,1
U044,U090,Engineering,2025-01-25,1
U044,U090,Engineering,2025-02-21,1
U044,U091,Engineering,2025-01-15,1
U044,U091,Engineering,2025-01-29,1
U044,U091,Engineering,2025-02-10,1
U044,U092,Engineering,2025-02-07,1
U044,U092,Engineering,2025-02-13,1
U044,U092,Engineering,2025-02-23,1
U044,U092,Engineering,2025-03-10,1
U044,U092,Engineering,2025-04-02,1
U044,U093,Engineering,2025-01-03,1
U044,U093,Engineering,2025-01-09,1
U044,U093,Engineering,2025-01-15,1
U044,U093,Engineering,2025-01-16,2
U044,U093,Engineering,2025-02-10,1
U044,U093,Engineering,2025-02-14,1
U044,U093,Engineering,2025-03-03,1
U044,U096,Engineering,2025-01-10,1
U044,U096,Engineering,2025-02-03,1
U044,U096,Engineering,2025-03-17,1
U044,U097,Engineering,2025-01-09,1
U044,U097,Engineering,2025-01-20,1
U044,U097,Engineering,2025-01-30,1
U044,U097,Engineering,2025-02-10,1
U044,U097,Engineering,2025-03-03,1
U044,U097,Engineering,2025-03-08,1
U044,U097,Engineering,2025-03-13,1
U044,U097,Engineering,2025-03-18,1
U044,U097,Engineering,2025-04-04,1
U044,U097,Engineering,2025-04-06,1
U044,U097,Engineering,2025-04-07,1
U044,U098,Engineering,2025-03-05,1
U044,U098,Engineering,2025-03-07,1
U044,U098,Engineering,2025-04-06,1
U044,U099,Engineering,2025-02-18,1
U045,U001,Engineering,2025-01-07,1
U045,U001,Engineering,2025-01-11,1
U045,U001,Engineering,2025-02-28,1
U045,U001,Engineering,2025-03-18,1
U045,U001,Engineering,2025-03-20,1
U045,U001,Engineering,2025-03-27,1
U045,U001,Engineering,2025-04-02,1
U045,U002,Engineering,2025-01-20,2
U045,U002,Engineering,2025-02-02,1
U045,U003,Engineering,2025-01-21,1
U045,U003,Engineering,2025-01-27,1
U045,U003,Engineering,2025-02-13,1
U045,U003,Engineering,2025-03-17,1
U045,U003,Engineering,2025-04-03,1
U045,U003,Engineering,2025-04-04,1
U045,U004,Engineering,2025-02-10,1
U045,U004,Engineering,2025-03-12,1
U045,U007,Engineering,2025-03-21,1
U045,U009,Engineering,2025-01-12,1
U045,U009,Engineering,2025-01-13,1
U045,U010,Engineering,2025-03-11,1
U045,U010,Engineering,2025-03-28,1
U045,U011,Engineering,2025-03-16,1
U045,U014,Engineering,2025-01-12,1
U045,U016,Engineering,2025-01-09,1
U045,U016,Engineering,2025-01-23,1
U045,U016,Engineering,2025-01-26,1
U045,U016,Engineering,2025-02-02,1
U045,U016,Engineering,2025-02-17,1
U045,U016,Engineering,2025-02-25,1
U045,U016,Engineering,2025-03-07,1
U045,U016,Engineering,2025-03-11,1
U045,U016,Engineering,2025-03-26,1
U045,U020,Engineering,2025-01-10,1
U045,U020,Engineering,2025-01-14,1
U045,U020,Engineering,2025-02-16,1
U045,U020,Engineering,2025-02-25,1
U045,U020,Engineering,2025-03-05,1
U045,U021,Engineering,2025-02-01,1
U045,U022,Engineering,2025-01-21,1
U045,U022,Engineering,2025-02-04,1
U045,U022,Engineering,2025-03-04,1
U045,U023,Engineering,2025-01-29,1
U045,U023,Engineering,2025-04-07,1
U045,U026,Engineering,2025-04-02,1
U045,U027,Engineering,2025-01-03,1
U045,U027,Engineering,2025-01-04,1
U045,U027,Engineering,2025-01-31,1
U045,U027,Engineering,2025-02-08,1
U045,U027,Engineering,2025-02-10,1
U045,U027,Engineering,2025-02-12,1
U045,U027,Engineering,2025-03-28,1
U045,U027,Engineering,2025-04-01,1
U045,U027,Engineering,2025-04-03,1
U045,U028,Engineering,2025-01-02,1
U045,U028,Engineering,2025-01-15,1
U045,U028,Engineering,2025-01-19,1
U045,U028,Engineering,2025-02-06,1
U045,U028,Engineering,2025-02-14,1
U045,U028,Engineering,2025-03-23,1
U045,U028,Engineering,2025-04-02,1
U045,U029,Engineering,2025-02-28,1
U045,U031,Engineering,2025-01-02,1
U045,U031,Engineering,2025-01-14,1
U045,U031,Engineering,2025-03-21,1
U045,U032,Engineering,2025-01-11,1
U045,U032,Engineering,2025-03-18,1
U045,U033,Engineering,2025-01-03,1
U045,U033,Engineering,2025-01-10,1
U045,U033,Engineering,2025-01-13,1
U045,U033,Engineering,2025-02-14,1
U045,U033,Engineering,2025-02-17,1
U045,U033,Engineering,2025-02-21,1
U045,U033,Engineering,2025-02-24,1
U045,U033,Engineering,2025-03-05,1
U045,U033,Engineering,2025-03-11,1
U045,U033,Engineering,2025-03-27,1
U045,U033,Engineering,2025-03-28,1
U045,U035,Engineering,2025-03-19,1
U045,U036,Engineering,2025-01-01,1
U045,U036,Engineering,2025-01-23,1
U045,U036,Engineering,2025-02-07,1
U045,U036,Engineering,2025-02-12,1
U045,U036,Engineering,2025-02-20,1
U045,U036,Engineering,2025-02-26,1
U045,U036,Engineering,2025-02-27,1
U045,U036,Engineering,2025-04-03,1
U045,U036,Engineering,2025-04-07,1
U045,U038,Engineering,2025-03-21,1
U045,U038,Engineering,2025-03-26,1
U045,U039,Engineering,2025-02-14,2
U045,U039,Engineering,2025-03-05,1
U045,U039,Engineering,2025-03-19,1
U045,U039,Engineering,2025-03-31,1
U045,U042,Engineering,2025-02-11,1
U045,U043,Engineering,2025-03-11,1
U045,U044,Engineering,2025-01-04,1
U045,U044,Engineering,2025-01-30,2
U045,U044,Engineering,2025-02-04,1
U045,U044,Engineering,2025-02-26,1
U045,U044,Engineering,2025-02-28,1
U045,U044,Engineering,2025-03-07,1
U045,U044,Engineering,2025-04-07,2
U045,U047,Engineering,2025-01-25,1
U045,U047,Engineering,2025-04-02,1
U045,U047,Engineering,2025-04-07,1
U045,U047,Engineering,2025-04-08,1
U045,U047,Engineering,2025-04-10,1
U045,U048,Engineering,2025-02-05,1
U045,U048,Engineering,2025-02-17,1
U045,U048,Engineering,2025-02-20,1
U045,U048,Engineering,2025-02-21,1
U045,U048,Engineering,2025-03-14,1
U045,U048,Engineering,2025-04-05,1
U045,U049,Engineering,2025-01-12,1
U045,U049,Engineering,2025-01-27,1
U045,U049,Engineering,2025-03-20,1
U045,U049,Engineering,2025-04-07,1
U045,U049,Engineering,2025-04-10,1
U045,U052,Engineering,2025-04-08,1
U045,U054,Engineering,2025-01-10,1
U045,U054,Engineering,2025-02-20,1
U045,U054,Engineering,2025-02-21,1
U045,U054,Engineering,2025-03-14,1
U045,U054,Engineering,2025-03-31,1
U045,U055,Engineering,2025-02-04,1
U045,U055,Engineering,2025-02-20,1
U045,U055,Engineering,2025-02-25,1
U045,U055,Engineering,2025-03-13,1
U045,U055,Engineering,2025-04-06,1
U045,U056,Engineering,2025-01-31,1
U045,U057,Engineering,2025-01-23,1
U045,U058,Engineering,2025-01-16,1
U045,U058,Engineering,2025-03-06,1
U045,U060,Engineering,2025-01-24,1
U045,U060,Engineering,2025-02-07,1
U045,U060,Engineering,2025-02-27,1
U045,U060,Engineering,2025-04-03,1
U045,U061,Engineering,2025-01-07,1
U045,U061,Engineering,2025-01-27,1
U045,U061,Engineering,2025-01-30,1
U045,U061,Engineering,2025-02-19,1
U045,U061,Engineering,2025-02-24,1
U045,U061,Engineering,2025-02-27,1
U045,U062,Engineering,2025-03-21,1
U045,U064,Engineering,2025-02-10,1
U045,U064,Engineering,2025-02-18,1
U045,U064,Engineering,2025-02-21,1
U045,U064,Engineering,2025-02-23,1
U045,U064,Engineering,2025-03-03,1
U045,U064,Engineering,2025-03-21,1
U045,U066,Engineering,2025-01-02,1
U045,U067,Engineering,2025-01-10,1
U045,U067,Engineering,2025-01-16,2
U045,U067,Engineering,2025-02-09,1
U045,U067,Engineering,2025-02-14,1
U045,U067,Engineering,2025-02-20,1
U045,U067,Engineering,2025-03-05,1
U045,U067,Engineering,2025-04-04,1
U045,U068,Engineering,2025-03-19,1
U045,U068,Engineering,2025-03-30,1
U045,U068,Engineering,2025-03-31,1
U045,U068,Engineering,2025-04-03,1
U045,U068,Engineering,2025-04-04,1
U045,U070,Engineering,2025-01-01,1
U045,U070,Engineering,2025-01-30,2
U045,U070,Engineering,2025-03-10,1
U045,U070,Engineering,2025-03-13,1
U045,U070,Engineering,2025-04-08,1
U045,U071,Engineering,2025-01-08,2
U045,U071,Engineering,2025-01-13,1
U045,U071,Engineering,2025-01-28,1
U045,U071,Engineering,2025-03-04,1
U045,U072,Engineering,2025-01-06,1
U045,U072,Engineering,2025-01-21,1
U045,U072,Engineering,2025-01-24,1
U045,U072,Engineering,2025-02-14,1
U045,U072,Engineering,2025-02-18,1
U045,U072,Engineering,2025-02-19,1
U045,U072,Engineering,2025-02-21,1
U045,U072,Engineering,2025-02-22,1
U045,U072,Engineering,2025-03-13,1
U045,U072,Engineering,2025-04-05,1
U045,U075,Engineering,2025-02-28,1
U045,U076,Engineering,2025-01-12,1
U045,U076,Engineering,2025-01-14,1
U045,U076,Engineering,2025-01-23,1
U045,U076,Engineering,2025-02-25,1
U045,U076,Engineering,2025-03-06,1
U045,U076,Engineering,2025-03-14,1
U045,U076,Engineering,2025-03-25,1
U045,U076,Engineering,2025-04-06,1
U045,U077,Engineering,2025-01-02,1
U045,U077,Engineering,2025-01-21,1
U045,U077,Engineering,2025-02-18,1
U045,U077,Engineering,2025-02-20,1
U045,U077,Engineering,2025-03-03,1
U045,U077,Engineering,2025-03-26,1
U045,U078,Engineering,2025-01-07,1
U045,U078,Engineering,2025-02-03,1
U045,U078,Engineering,2025-02-16,1
U045,U078,Engineering,2025-02-20,1
