user_id,department,date,emails_sent,docs_created,docs_shared,meetings_attended
U062,Marketing,2025-02-14,12,8,7,3
U063,Marketing,2025-02-14,8,4,2,9
U064,Engineering,2025-02-14,8,5,3,2
U065,Sales,2025-02-14,10,5,1,5
U066,Marketing,2025-02-14,7,4,3,1
U067,Engineering,2025-02-14,4,3,3,1
U068,Engineering,2025-02-14,4,5,3,3
U069,HR,2025-02-14,4,2,1,5
U070,Engineering,2025-02-14,2,5,5,5
U071,Engineering,2025-02-14,8,5,3,0
U072,Engineering,2025-02-14,7,3,3,4
U073,Marketing,2025-02-14,6,2,1,3
U074,Marketing,2025-02-14,6,7,3,3
U075,Sales,2025-02-14,11,6,4,10
U076,Engineering,2025-02-14,7,7,4,3
U077,Engineering,2025-02-14,1,6,6,4
U078,Engineering,2025-02-14,6,5,5,3
U079,Engineering,2025-02-14,7,2,2,4
U080,Sales,2025-02-14,8,6,3,3
U081,Sales,2025-02-14,11,1,1,5
U082,Sales,2025-02-14,12,3,2,2
U083,Marketing,2025-02-14,11,8,4,2
U084,Engineering,2025-02-14,6,6,5,4
U085,HR,2025-02-14,9,4,2,7
U086,Marketing,2025-02-14,7,1,1,5
U087,Sales,2025-02-14,10,4,3,9
U088,Engineering,2025-02-14,3,3,3,3
U089,Sales,2025-02-14,8,3,1,8
U090,Sales,2025-02-14,10,4,2,8
U091,Sales,2025-02-14,14,2,0,7
U092,Engineering,2025-02-14,2,6,5,7
U093,Engineering,2025-02-14,4,6,4,7
U094,Marketing,2025-02-14,6,1,1,5
U095,Finance,2025-02-14,6,4,2,4
U096,Sales,2025-02-14,12,1,1,7
U097,Engineering,2025-02-14,8,3,3,4
U098,Engineering,2025-02-14,3,7,4,5
U099,Sales,2025-02-14,8,5,2,4
U100,Finance,2025-02-14,2,4,1,1
U001,Engineering,2025-02-15,5,2,1,4
U002,Engineering,2025-02-15,0,4,3,1
U003,Engineering,2025-02-15,2,2,1,2
U004,Sales,2025-02-15,6,2,1,1
U005,Sales,2025-02-15,2,2,2,2
U006,Finance,2025-02-15,1,2,1,3
U007,Engineering,2025-02-15,1,2,1,0
U008,Sales,2025-02-15,4,1,0,3
U009,Marketing,2025-02-15,4,0,0,0
U010,Sales,2025-02-15,6,0,0,2
U011,HR,2025-02-15,1,3,1,1
U012,Finance,2025-02-15,2,2,1,5
U013,Sales,2025-02-15,6,1,1,2
U014,Sales,2025-02-15,2,1,1,4
U015,Sales,2025-02-15,7,0,0,2
U016,Engineering,2025-02-15,4,2,2,3
U017,HR,2025-02-15,3,1,1,2
U018,Sales,2025-02-15,3,0,0,2
U019,Sales,2025-02-15,6,0,0,2
U020,Engineering,2025-02-15,3,1,1,2
U021,Finance,2025-02-15,2,1,1,4
U022,Finance,2025-02-15,4,2,1,3
U023,Engineering,2025-02-15,2,3,1,1
U024,Finance,2025-02-15,4,2,2,1
U025,Marketing,2025-02-15,3,2,1,2
U026,Finance,2025-02-15,3,0,0,1
U027,Engineering,2025-02-15,1,3,1,1
U028,Engineering,2025-02-15,3,6,4,0
U029,Sales,2025-02-15,4,0,0,3
U030,Sales,2025-02-15,3,0,0,1
U031,Sales,2025-02-15,5,2,0,2
U032,HR,2025-02-15,3,2,1,3
U033,Engineering,2025-02-15,1,2,1,1
U034,Marketing,2025-02-15,5,0,0,2
U035,Finance,2025-02-15,3,0,0,2
U036,Engineering,2025-02-15,5,0,0,3
U037,Marketing,2025-02-15,4,1,0,4
U038,HR,2025-02-15,1,0,0,3
U039,Engineering,2025-02-15,2,1,1,4
U040,HR,2025-02-15,3,1,1,1
U041,Marketing,2025-02-15,2,1,0,3
U042,Marketing,2025-02-15,3,3,0,3
U043,HR,2025-02-15,4,3,3,3
U044,Engineering,2025-02-15,2,3,2,4
U045,Engineering,2025-02-15,1,0,0,1
U046,HR,2025-02-15,4,1,0,3
U047,Engineering,2025-02-15,3,1,1,1
U048,Engineering,2025-02-15,3,4,3,2
U049,Engineering,2025-02-15,4,3,1,2
U050,HR,2025-02-15,1,1,1,3
U051,Finance,2025-02-15,1,4,2,0
U052,HR,2025-02-15,2,1,1,3
U053,Marketing,2025-02-15,4,2,0,2
U054,Engineering,2025-02-15,2,2,1,1
U055,Engineering,2025-02-15,3,2,1,0
U056,Sales,2025-02-15,5,0,0,4
U057,Marketing,2025-02-15,0,0,0,1
U058,Marketing,2025-02-15,6,1,1,3
U059,Marketing,2025-02-15,2,4,3,4
U060,Engineering,2025-02-15,2,3,2,2
U061,Engineering,2025-02-15,4,1,1,0
U062,Marketing,2025-02-15,4,0,0,1
U063,Marketing,2025-02-15,6,2,2,2
U064,Engineering,2025-02-15,6,4,0,2
U065,Sales,2025-02-15,7,2,1,3
U066,Marketing,2025-02-15,1,0,0,2
U067,Engineering,2025-02-15,5,3,3,1
U068,Engineering,2025-02-15,5,3,2,1
U069,HR,2025-02-15,2,1,1,3
U070,Engineering,2025-02-15,4,3,2,2
U071,Engineering,2025-02-15,3,2,1,0
U072,Engineering,2025-02-15,2,5,4,1
U073,Marketing,2025-02-15,3,1,1,1
U074,Marketing,2025-02-15,5,2,1,3
U075,Sales,2025-02-15,0,0,0,3
U076,Engineering,2025-02-15,1,1,0,2
U077,Engineering,2025-02-15,3,2,0,0
U078,Engineering,2025-02-15,2,2,0,4
U079,Engineering,2025-02-15,3,1,0,1
U080,Sales,2025-02-15,5,0,0,4
U081,Sales,2025-02-15,2,2,2,7
U082,Sales,2025-02-15,4,0,0,1
U083,Marketing,2025-02-15,1,0,0,3
U084,Engineering,2025-02-15,5,2,2,2
U085,HR,2025-02-15,2,0,0,3
U086,Marketing,2025-02-15,3,3,2,0
U087,Sales,2025-02-15,3,3,1,2
U088,Engineering,2025-02-15,3,0,0,1
U089,Sales,2025-02-15,5,3,0,3
U090,Sales,2025-02-15,4,1,1,2
U091,Sales,2025-02-15,3,1,0,1
U092,Engineering,2025-02-15,1,4,1,1
U093,Engineering,2025-02-15,3,1,0,4
U094,Marketing,2025-02-15,3,1,0,1
U095,Finance,2025-02-15,2,0,0,0
U096,Sales,2025-02-15,4,1,0,3
U097,Engineering,2025-02-15,3,1,1,3
U098,Engineering,2025-02-15,2,1,1,1
U099,Sales,2025-02-15,4,1,1,2
U100,Finance,2025-02-15,2,1,0,3
U001,Engineering,2025-02-16,4,2,1,3
U002,Engineering,2025-02-16,2,0,0,0
U003,Engineering,2025-02-16,3,3,1,2
U004,Sales,2025-02-16,5,0,0,2
U005,Sales,2025-02-16,4,0,0,1
U006,Finance,2025-02-16,2,0,0,2
U007,Engineering,2025-02-16,2,1,0,1
U008,Sales,2025-02-16,6,1,0,1
U009,Marketing,2025-02-16,4,2,2,2
U010,Sales,2025-02-16,1,0,0,4
U011,HR,2025-02-16,2,0,0,1
U012,Finance,2025-02-16,1,0,0,0
U013,Sales,2025-02-16,3,1,1,3
U014,Sales,2025-02-16,7,3,2,2
U015,Sales,2025-02-16,7,1,1,2
U016,Engineering,2025-02-16,3,1,1,2
U017,HR,2025-02-16,1,1,1,2
U018,Sales,2025-02-16,2,1,0,2
U019,Sales,2025-02-16,2,5,2,0
U020,Engineering,2025-02-16,2,4,4,0
U021,Finance,2025-02-16,2,0,0,0
U022,Finance,2025-02-16,2,1,1,2
U023,Engineering,2025-02-16,4,4,4,2
U024,Finance,2025-02-16,1,0,0,4
U025,Marketing,2025-02-16,0,1,0,2
U026,Finance,2025-02-16,1,1,1,2
U027,Engineering,2025-02-16,2,1,1,3
U028,Engineering,2025-02-16,1,3,2,1
U029,Sales,2025-02-16,4,0,0,1
U030,Sales,2025-02-16,5,1,0,5
U031,Sales,2025-02-16,2,0,0,1
U032,HR,2025-02-16,0,1,1,2
U033,Engineering,2025-02-16,4,1,0,3
U034,Marketing,2025-02-16,4,1,1,4
U035,Finance,2025-02-16,2,2,2,3
U036,Engineering,2025-02-16,4,1,1,1
U037,Marketing,2025-02-16,2,2,1,1
U038,HR,2025-02-16,1,0,0,1
U039,Engineering,2025-02-16,1,2,2,5
U040,HR,2025-02-16,2,2,1,1
U041,Marketing,2025-02-16,3,3,2,5
U042,Marketing,2025-02-16,4,1,1,1
U043,HR,2025-02-16,3,1,0,2
U044,Engineering,2025-02-16,3,2,1,0
U045,Engineering,2025-02-16,5,2,2,1
U046,HR,2025-02-16,0,1,1,4
U047,Engineering,2025-02-16,3,1,0,5
U048,Engineering,2025-02-16,0,7,4,2
U049,Engineering,2025-02-16,3,2,2,0
U050,HR,2025-02-16,5,0,0,1
U051,Finance,2025-02-16,2,1,1,0
U052,HR,2025-02-16,0,3,0,0
U053,Marketing,2025-02-16,2,3,3,5
U054,Engineering,2025-02-16,1,2,1,2
U055,Engineering,2025-02-16,3,1,1,2
U056,Sales,2025-02-16,2,2,1,3
U057,Marketing,2025-02-16,1,3,2,2
U058,Marketing,2025-02-16,3,2,2,4
U059,Marketing,2025-02-16,5,2,1,0
U060,Engineering,2025-02-16,1,2,2,0
U061,Engineering,2025-02-16,2,6,5,3
U062,Marketing,2025-02-16,5,1,1,3
U063,Marketing,2025-02-16,2,1,1,2
U064,Engineering,2025-02-16,4,1,1,1
U065,Sales,2025-02-16,2,1,0,2
U066,Marketing,2025-02-16,3,0,0,3
U067,Engineering,2025-02-16,3,1,1,0
U068,Engineering,2025-02-16,0,5,4,4
U069,HR,2025-02-16,1,1,0,2
U070,Engineering,2025-02-16,0,2,1,1
U071,Engineering,2025-02-16,1,1,1,0
U072,Engineering,2025-02-16,3,2,2,1
U073,Marketing,2025-02-16,3,1,1,1
U074,Marketing,2025-02-16,1,2,2,3
U075,Sales,2025-02-16,5,2,1,3
U076,Engineering,2025-02-16,3,1,1,1
U077,Engineering,2025-02-16,5,2,1,1
U078,Engineering,2025-02-16,2,4,3,2
U079,Engineering,2025-02-16,4,5,3,1
U080,Sales,2025-02-16,2,0,0,3
U081,Sales,2025-02-16,4,2,1,0
U082,Sales,2025-02-16,2,1,1,1
U083,Marketing,2025-02-16,3,1,1,2
U084,Engineering,2025-02-16,1,2,1,1
U085,HR,2025-02-16,0,2,1,0
U086,Marketing,2025-02-16,6,0,0,3
U087,Sales,2025-02-16,1,3,1,2
U088,Engineering,2025-02-16,1,2,1,0
U089,Sales,2025-02-16,2,2,2,3
U090,Sales,2025-02-16,5,0,0,4
U091,Sales,2025-02-16,6,5,5,3
U092,Engineering,2025-02-16,2,3,3,3
U093,Engineering,2025-02-16,1,3,2,1
U094,Marketing,2025-02-16,3,1,0,2
U095,Finance,2025-02-16,2,4,2,3
U096,Sales,2025-02-16,3,2,1,3
U097,Engineering,2025-02-16,4,1,1,0
U098,Engineering,2025-02-16,2,3,1,1
U099,Sales,2025-02-16,2,0,0,4
U100,Finance,2025-02-16,2,1,1,1
U001,Engineering,2025-02-17,7,6,4,3
U002,Engineering,2025-02-17,6,8,4,2
U003,Engineering,2025-02-17,5,4,4,3
U004,Sales,2025-02-17,11,1,1,5
U005,Sales,2025-02-17,13,0,0,6
U006,Finance,2025-02-17,5,5,3,4
U007,Engineering,2025-02-17,5,6,4,5
U008,Sales,2025-02-17,7,1,1,6
U009,Marketing,2025-02-17,10,5,4,3
U010,Sales,2025-02-17,9,3,2,2
U011,HR,2025-02-17,12,3,2,7
U012,Finance,2025-02-17,6,4,3,5
U013,Sales,2025-02-17,5,5,3,2
U014,Sales,2025-02-17,10,1,1,10
U015,Sales,2025-02-17,6,3,1,7
U016,Engineering,2025-02-17,4,3,3,4
U017,HR,2025-02-17,2,4,1,4
U018,Sales,2025-02-17,6,2,2,8
U019,Sales,2025-02-17,4,5,3,9
U020,Engineering,2025-02-17,6,1,0,5
U021,Finance,2025-02-17,6,7,4,3
U022,Finance,2025-02-17,3,5,2,5
U023,Engineering,2025-02-17,7,8,5,5
U024,Finance,2025-02-17,9,3,3,5
U025,Marketing,2025-02-17,19,8,5,1
U026,Finance,2025-02-17,8,2,2,1
U027,Engineering,2025-02-17,7,8,6,3
U028,Engineering,2025-02-17,3,4,4,5
U029,Sales,2025-02-17,13,2,1,10
U030,Sales,2025-02-17,10,1,1,4
U031,Sales,2025-02-17,11,3,3,4
U032,HR,2025-02-17,4,5,1,5
U033,Engineering,2025-02-17,5,4,3,4
U034,Marketing,2025-02-17,6,4,4,4
U035,Finance,2025-02-17,8,6,4,6
U036,Engineering,2025-02-17,8,3,3,5
U037,Marketing,2025-02-17,4,6,6,4
U038,HR,2025-02-17,5,4,3,6
U039,Engineering,2025-02-17,4,6,4,4
U040,HR,2025-02-17,10,0,0,5
U041,Marketing,2025-02-17,2,6,6,5
U042,Marketing,2025-02-17,11,10,5,5
U043,HR,2025-02-17,5,3,3,9
U044,Engineering,2025-02-17,10,3,2,5
U045,Engineering,2025-02-17,10,5,5,3
U046,HR,2025-02-17,5,0,0,3
U047,Engineering,2025-02-17,4,4,3,4
U048,Engineering,2025-02-17,3,4,3,6
U049,Engineering,2025-02-17,6,2,1,0
U050,HR,2025-02-17,3,5,3,10
U051,Finance,2025-02-17,12,1,1,4
U052,HR,2025-02-17,6,5,4,5
U053,Marketing,2025-02-17,7,4,2,8
U054,Engineering,2025-02-17,9,7,6,5
U055,Engineering,2025-02-17,2,4,3,6
U056,Sales,2025-02-17,7,6,4,2
U057,Marketing,2025-02-17,9,4,2,2
U058,Marketing,2025-02-17,3,6,3,6
U059,Marketing,2025-02-17,10,7,3,7
U060,Engineering,2025-02-17,6,4,4,3
U061,Engineering,2025-02-17,5,4,1,4
U062,Marketing,2025-02-17,6,5,2,8
U063,Marketing,2025-02-17,12,2,1,8
U064,Engineering,2025-02-17,7,5,3,2
U065,Sales,2025-02-17,8,2,1,10
U066,Marketing,2025-02-17,7,4,2,7
U067,Engineering,2025-02-17,5,1,1,1
U068,Engineering,2025-02-17,4,5,4,4
U069,HR,2025-02-17,7,2,1,8
U070,Engineering,2025-02-17,7,7,7,3
U071,Engineering,2025-02-17,5,7,5,3
U072,Engineering,2025-02-17,6,9,6,7
U073,Marketing,2025-02-17,5,2,2,8
U074,Marketing,2025-02-17,12,5,3,3
U075,Sales,2025-02-17,8,4,1,3
U076,Engineering,2025-02-17,9,5,5,2
U077,Engineering,2025-02-17,5,2,2,3
U078,Engineering,2025-02-17,9,3,2,3
U079,Engineering,2025-02-17,5,8,5,6
U080,Sales,2025-02-17,11,3,1,9
U081,Sales,2025-02-17,13,0,0,6
U082,Sales,2025-02-17,6,0,0,4
U083,Marketing,2025-02-17,6,4,1,1
U084,Engineering,2025-02-17,3,3,3,2
U085,HR,2025-02-17,6,3,2,3
U086,Marketing,2025-02-17,5,4,2,8
U087,Sales,2025-02-17,10,9,5,4
U088,Engineering,2025-02-17,8,5,4,4
U089,Sales,2025-02-17,8,3,0,6
U090,Sales,2025-02-17,7,3,1,3
U091,Sales,2025-02-17,19,4,1,7
U092,Engineering,2025-02-17,3,6,4,1
U093,Engineering,2025-02-17,4,4,3,3
U094,Marketing,2025-02-17,8,3,2,3
U095,Finance,2025-02-17,4,13,8,5
U096,Sales,2025-02-17,7,3,2,9
U097,Engineering,2025-02-17,4,5,3,5
U098,Engineering,2025-02-17,5,4,4,2
U099,Sales,2025-02-17,12,5,2,9
U100,Finance,2025-02-17,8,3,2,9
U001,Engineering,2025-02-18,7,6,5,5
U002,Engineering,2025-02-18,9,4,2,5
U003,Engineering,2025-02-18,7,2,0,2
U004,Sales,2025-02-18,13,1,0,5
U005,Sales,2025-02-18,7,3,3,4
U006,Finance,2025-02-18,8,2,1,5
U007,Engineering,2025-02-18,7,4,3,3
U008,Sales,2025-02-18,14,2,1,6
U009,Marketing,2025-02-18,5,1,0,5
U010,Sales,2025-02-18,13,2,1,6
U011,HR,2025-02-18,4,6,5,6
U012,Finance,2025-02-18,11,6,5,6
U013,Sales,2025-02-18,9,3,2,8
U014,Sales,2025-02-18,5,5,1,5
U015,Sales,2025-02-18,18,1,0,2
U016,Engineering,2025-02-18,5,11,9,6
U017,HR,2025-02-18,4,2,1,9
U018,Sales,2025-02-18,13,2,2,9
U019,Sales,2025-02-18,8,2,1,7
U020,Engineering,2025-02-18,4,3,2,6
U021,Finance,2025-02-18,11,4,0,2
U022,Finance,2025-02-18,8,0,0,7
U023,Engineering,2025-02-18,7,6,5,5
U024,Finance,2025-02-18,9,3,0,6
U025,Marketing,2025-02-18,9,4,3,6
U026,Finance,2025-02-18,8,5,0,4
U027,Engineering,2025-02-18,7,3,3,4
U028,Engineering,2025-02-18,6,6,3,2
U029,Sales,2025-02-18,11,3,2,6
U030,Sales,2025-02-18,10,2,1,4
U031,Sales,2025-02-18,9,3,2,11
U032,HR,2025-02-18,4,1,1,3
U033,Engineering,2025-02-18,5,4,2,4
U034,Marketing,2025-02-18,9,5,2,3
U035,Finance,2025-02-18,8,5,4,3
U036,Engineering,2025-02-18,7,3,2,3
U037,Marketing,2025-02-18,4,2,0,6
U038,HR,2025-02-18,5,5,2,5
U039,Engineering,2025-02-18,10,5,4,5
U040,HR,2025-02-18,6,3,1,7
U041,Marketing,2025-02-18,10,3,3,5
U042,Marketing,2025-02-18,5,6,6,6
U043,HR,2025-02-18,7,3,1,4
U044,Engineering,2025-02-18,7,6,6,5
U045,Engineering,2025-02-18,5,7,6,5
U046,HR,2025-02-18,5,4,1,4
U047,Engineering,2025-02-18,3,6,4,4
U048,Engineering,2025-02-18,4,6,4,3
U049,Engineering,2025-02-18,6,2,2,8
U050,HR,2025-02-18,4,7,4,4
U051,Finance,2025-02-18,5,3,2,5
U052,HR,2025-02-18,4,4,1,3
U053,Marketing,2025-02-18,6,4,2,1
U054,Engineering,2025-02-18,4,2,1,2
U055,Engineering,2025-02-18,4,6,4,4
U056,Sales,2025-02-18,8,2,1,6
U057,Marketing,2025-02-18,12,7,4,9
U058,Marketing,2025-02-18,4,4,4,4
U059,Marketing,2025-02-18,7,4,4,8
U060,Engineering,2025-02-18,5,3,2,2
U061,Engineering,2025-02-18,9,4,1,6
U062,Marketing,2025-02-18,8,3,1,5
U063,Marketing,2025-02-18,11,3,3,7
U064,Engineering,2025-02-18,4,9,6,5
U065,Sales,2025-02-18,12,1,0,7
U066,Marketing,2025-02-18,10,4,3,9
U067,Engineering,2025-02-18,8,5,4,3
U068,Engineering,2025-02-18,6,5,2,3
U069,HR,2025-02-18,3,7,5,5
U070,Engineering,2025-02-18,6,4,3,5
U071,Engineering,2025-02-18,10,3,2,4
U072,Engineering,2025-02-18,7,6,5,1
U073,Marketing,2025-02-18,11,1,0,3
U074,Marketing,2025-02-18,10,4,3,8
U075,Sales,2025-02-18,8,3,2,11
U076,Engineering,2025-02-18,8,9,7,6
U077,Engineering,2025-02-18,4,8,5,5
U078,Engineering,2025-02-18,13,1,1,5
U079,Engineering,2025-02-18,4,9,4,6
U080,Sales,2025-02-18,8,1,0,9
U081,Sales,2025-02-18,9,5,2,7
U082,Sales,2025-02-18,7,4,1,8
U083,Marketing,2025-02-18,7,6,4,8
U084,Engineering,2025-02-18,3,5,5,3
U085,HR,2025-02-18,4,3,3,1
U086,Marketing,2025-02-18,12,5,3,7
U087,Sales,2025-02-18,7,1,1,8
U088,Engineering,2025-02-18,3,3,2,5
U089,Sales,2025-02-18,7,4,1,7
U090,Sales,2025-02-18,13,2,2,4
U091,Sales,2025-02-18,9,2,1,4
U092,Engineering,2025-02-18,7,3,2,4
U093,Engineering,2025-02-18,7,3,2,5
U094,Marketing,2025-02-18,10,4,3,3
U095,Finance,2025-02-18,7,5,3,8
U096,Sales,2025-02-18,10,5,3,9
U097,Engineering,2025-02-18,6,7,3,8
U098,Engineering,2025-02-18,5,7,6,3
U099,Sales,2025-02-18,9,3,2,10
U100,Finance,2025-02-18,6,4,3,6
U001,Engineering,2025-02-19,9,3,1,6
U002,Engineering,2025-02-19,8,5,5,3
U003,Engineering,2025-02-19,6,4,3,3
U004,Sales,2025-02-19,2,4,2,3
U005,Sales,2025-02-19,20,1,0,7
U006,Finance,2025-02-19,7,2,1,5
U007,Engineering,2025-02-19,12,3,2,5
U008,Sales,2025-02-19,12,7,2,4
U009,Marketing,2025-02-19,8,3,3,2
U010,Sales,2025-02-19,6,4,2,6
U011,HR,2025-02-19,6,3,0,2
U012,Finance,2025-02-19,8,1,1,11
U013,Sales,2025-02-19,3,2,1,9
U014,Sales,2025-02-19,5,2,2,5
U015,Sales,2025-02-19,9,2,0,8
U016,Engineering,2025-02-19,6,1,1,3
U017,HR,2025-02-19,4,1,1,1
U018,Sales,2025-02-19,10,0,0,4
U019,Sales,2025-02-19,7,1,1,4
U020,Engineering,2025-02-19,4,4,2,5
U021,Finance,2025-02-19,6,2,0,5
U022,Finance,2025-02-19,2,5,1,6
U023,Engineering,2025-02-19,4,9,6,1
U024,Finance,2025-02-19,9,3,2,8
U025,Marketing,2025-02-19,5,7,4,4
U026,Finance,2025-02-19,11,4,1,5
U027,Engineering,2025-02-19,11,6,4,3
U028,Engineering,2025-02-19,3,1,0,4
U029,Sales,2025-02-19,12,2,1,2
U030,Sales,2025-02-19,11,1,0,5
U031,Sales,2025-02-19,13,2,1,6
U032,HR,2025-02-19,6,5,5,5
U033,Engineering,2025-02-19,7,7,6,3
U034,Marketing,2025-02-19,6,2,0,0
U035,Finance,2025-02-19,7,4,1,1
U036,Engineering,2025-02-19,8,3,2,2
U037,Marketing,2025-02-19,7,4,3,4
U038,HR,2025-02-19,7,1,1,7
U039,Engineering,2025-02-19,5,8,7,4
U040,HR,2025-02-19,4,4,3,2
U041,Marketing,2025-02-19,5,2,2,3
U042,Marketing,2025-02-19,9,6,3,7
U043,HR,2025-02-19,5,4,1,5
U044,Engineering,2025-02-19,8,3,2,1
U045,Engineering,2025-02-19,7,5,3,3
U046,HR,2025-02-19,5,4,3,3
U047,Engineering,2025-02-19,5,8,6,4
U048,Engineering,2025-02-19,11,6,4,4
U049,Engineering,2025-02-19,5,5,5,4
U050,HR,2025-02-19,2,6,5,4
U051,Finance,2025-02-19,3,3,1,4
U052,HR,2025-02-19,4,4,1,4
U053,Marketing,2025-02-19,3,6,6,6
U054,Engineering,2025-02-19,7,4,2,5
U055,Engineering,2025-02-19,8,3,1,3
U056,Sales,2025-02-19,13,4,2,4
U057,Marketing,2025-02-19,11,7,2,9
U058,Marketing,2025-02-19,9,2,1,9
U059,Marketing,2025-02-19,7,6,5,3
U060,Engineering,2025-02-19,8,7,3,3
U061,Engineering,2025-02-19,7,3,1,3
U062,Marketing,2025-02-19,6,1,0,7
U063,Marketing,2025-02-19,9,5,3,4
U064,Engineering,2025-02-19,6,7,7,3
U065,Sales,2025-02-19,7,4,4,11
U066,Marketing,2025-02-19,6,5,2,1
U067,Engineering,2025-02-19,4,10,8,7
U068,Engineering,2025-02-19,7,7,4,3
U069,HR,2025-02-19,6,2,1,5
U070,Engineering,2025-02-19,10,3,2,1
U071,Engineering,2025-02-19,6,5,5,3
U072,Engineering,2025-02-19,13,6,6,2
U073,Marketing,2025-02-19,8,2,2,3
U074,Marketing,2025-02-19,7,3,1,8
U075,Sales,2025-02-19,13,2,2,6
U076,Engineering,2025-02-19,4,5,5,5
U077,Engineering,2025-02-19,6,4,1,4
U078,Engineering,2025-02-19,8,3,1,2
U079,Engineering,2025-02-19,9,4,2,5
U080,Sales,2025-02-19,10,4,2,8
U081,Sales,2025-02-19,8,0,0,5
U082,Sales,2025-02-19,13,1,0,5
U083,Marketing,2025-02-19,7,2,2,4
U084,Engineering,2025-02-19,7,4,3,2
U085,HR,2025-02-19,6,3,1,6
U086,Marketing,2025-02-19,12,2,2,2
U087,Sales,2025-02-19,9,3,1,4
U088,Engineering,2025-02-19,3,4,3,4
U089,Sales,2025-02-19,10,5,4,9
U090,Sales,2025-02-19,10,7,3,9
U091,Sales,2025-02-19,6,1,1,6
U092,Engineering,2025-02-19,2,3,3,6
U093,Engineering,2025-02-19,2,3,2,4
U094,Marketing,2025-02-19,13,1,0,4
U095,Finance,2025-02-19,5,6,2,9
U096,Sales,2025-02-19,11,1,0,7
U097,Engineering,2025-02-19,5,9,6,2
U098,Engineering,2025-02-19,0,5,4,2
U099,Sales,2025-02-19,5,2,1,6
U100,Finance,2025-02-19,6,6,5,7
U001,Engineering,2025-02-20,5,6,5,5
U002,Engineering,2025-02-20,6,8,6,4
U003,Engineering,2025-02-20,8,3,2,3
U004,Sales,2025-02-20,14,2,0,6
U005,Sales,2025-02-20,6,2,1,7
U006,Finance,2025-02-20,5,3,2,2
U007,Engineering,2025-02-20,3,8,6,3
U008,Sales,2025-02-20,5,4,2,10
U009,Marketing,2025-02-20,6,7,4,3
U010,Sales,2025-02-20,11,2,2,9
U011,HR,2025-02-20,5,3,1,9
U012,Finance,2025-02-20,11,4,2,5
U013,Sales,2025-02-20,4,3,1,5
U014,Sales,2025-02-20,8,3,2,5
U015,Sales,2025-02-20,6,3,0,4
U016,Engineering,2025-02-20,2,3,1,3
U017,HR,2025-02-20,6,5,2,10
U018,Sales,2025-02-20,5,3,1,5
U019,Sales,2025-02-20,13,1,1,9
U020,Engineering,2025-02-20,8,4,4,6
U021,Finance,2025-02-20,10,6,1,4
U022,Finance,2025-02-20,7,5,2,9
U023,Engineering,2025-02-20,5,7,6,4
U024,Finance,2025-02-20,7,6,4,3
U025,Marketing,2025-02-20,4,6,1,3
U026,Finance,2025-02-20,10,4,1,4
U027,Engineering,2025-02-20,9,2,2,3
U028,Engineering,2025-02-20,8,2,0,6
U029,Sales,2025-02-20,9,4,1,5
U030,Sales,2025-02-20,8,4,2,8
U031,Sales,2025-02-20,5,4,1,5
U032,HR,2025-02-20,3,4,3,1
U033,Engineering,2025-02-20,5,1,1,4
U034,Marketing,2025-02-20,8,3,2,5
U035,Finance,2025-02-20,12,5,3,6
U036,Engineering,2025-02-20,5,5,4,3
U037,Marketing,2025-02-20,8,7,4,5
U038,HR,2025-02-20,2,5,2,8
U039,Engineering,2025-02-20,8,6,3,2
U040,HR,2025-02-20,3,0,0,7
U041,Marketing,2025-02-20,4,5,3,5
U042,Marketing,2025-02-20,7,2,2,3
U043,HR,2025-02-20,1,3,2,7
U044,Engineering,2025-02-20,7,5,1,2
U045,Engineering,2025-02-20,5,7,7,4
U046,HR,2025-02-20,8,4,3,4
U047,Engineering,2025-02-20,2,4,2,2
U048,Engineering,2025-02-20,4,2,2,6
U049,Engineering,2025-02-20,7,4,4,7
U050,HR,2025-02-20,3,2,0,6
U051,Finance,2025-02-20,8,3,2,3
U052,HR,2025-02-20,7,4,3,5
U053,Marketing,2025-02-20,7,3,2,2
U054,Engineering,2025-02-20,3,2,2,5
U055,Engineering,2025-02-20,13,6,5,5
U056,Sales,2025-02-20,8,3,1,4
U057,Marketing,2025-02-20,4,9,3,2
U058,Marketing,2025-02-20,13,7,6,8
U059,Marketing,2025-02-20,6,5,4,3
U060,Engineering,2025-02-20,6,7,5,7
U061,Engineering,2025-02-20,5,5,3,7
U062,Marketing,2025-02-20,6,3,2,7
U063,Marketing,2025-02-20,5,3,2,3
U064,Engineering,2025-02-20,5,3,3,4
U065,Sales,2025-02-20,8,5,3,9
U066,Marketing,2025-02-20,8,4,4,8
U067,Engineering,2025-02-20,8,4,3,4
U068,Engineering,2025-02-20,4,8,6,6
U069,HR,2025-02-20,3,2,0,7
U070,Engineering,2025-02-20,3,1,0,4
U071,Engineering,2025-02-20,4,2,2,2
U072,Engineering,2025-02-20,5,6,6,6
U073,Marketing,2025-02-20,4,4,2,6
U074,Marketing,2025-02-20,13,8,6,6
U075,Sales,2025-02-20,7,3,2,4
U076,Engineering,2025-02-20,3,4,4,3
U077,Engineering,2025-02-20,10,5,1,2
U078,Engineering,2025-02-20,6,5,2,3
U079,Engineering,2025-02-20,5,4,4,6
U080,Sales,2025-02-20,9,2,2,5
U081,Sales,2025-02-20,15,5,2,1
U082,Sales,2025-02-20,9,3,2,8
U083,Marketing,2025-02-20,11,4,4,6
