user_id,department,date,meetings_attended,total_meeting_minutes,avg_participants
U092,Engineering,2025-02-20,5,100,7
U093,Engineering,2025-02-20,6,150,8
U094,Marketing,2025-02-20,4,52,6
U095,Finance,2025-02-20,2,76,6
U096,Sales,2025-02-20,7,161,10
U097,Engineering,2025-02-20,2,46,8
U098,Engineering,2025-02-20,3,90,4
U099,Sales,2025-02-20,6,84,8
U100,Finance,2025-02-20,3,129,4
U001,Engineering,2025-02-21,6,186,7
U002,Engineering,2025-02-21,7,252,6
U003,Engineering,2025-02-21,8,176,5
U004,Sales,2025-02-21,10,320,10
U005,Sales,2025-02-21,7,35,6
U006,Finance,2025-02-21,9,405,10
U007,Engineering,2025-02-21,3,102,7
U008,Sales,2025-02-21,6,30,6
U009,Marketing,2025-02-21,8,304,8
U010,Sales,2025-02-21,8,304,6
U011,HR,2025-02-21,3,111,6
U012,Finance,2025-02-21,4,160,6
U013,Sales,2025-02-21,5,85,6
U014,Sales,2025-02-21,9,306,8
U015,Sales,2025-02-21,5,100,6
U016,Engineering,2025-02-21,3,99,4
U017,HR,2025-02-21,4,56,6
U018,Sales,2025-02-21,3,114,8
U019,Sales,2025-02-21,6,240,6
U020,Engineering,2025-02-21,2,88,4
U021,Finance,2025-02-21,5,165,4
U022,Finance,2025-02-21,6,204,8
U023,Engineering,2025-02-21,6,168,6
U024,Finance,2025-02-21,9,261,6
U025,Marketing,2025-02-21,2,66,8
U026,Finance,2025-02-21,6,174,6
U027,Engineering,2025-02-21,4,104,5
U028,Engineering,2025-02-21,4,112,7
U029,Sales,2025-02-21,6,168,6
U030,Sales,2025-02-21,6,264,8
U031,Sales,2025-02-21,4,132,8
U032,HR,2025-02-21,10,260,6
U033,Engineering,2025-02-21,2,70,5
U034,Marketing,2025-02-21,4,112,6
U035,Finance,2025-02-21,4,144,6
U036,Engineering,2025-02-21,4,108,7
U037,Marketing,2025-02-21,5,205,9
U038,HR,2025-02-21,11,187,6
U039,Engineering,2025-02-21,1,40,7
U040,HR,2025-02-21,4,80,8
U041,Marketing,2025-02-21,4,112,10
U042,Marketing,2025-02-21,4,100,7
U043,HR,2025-02-21,3,78,6
U044,Engineering,2025-02-21,3,111,5
U045,Engineering,2025-02-21,1,31,5
U046,HR,2025-02-21,7,182,6
U047,Engineering,2025-02-21,3,117,5
U048,Engineering,2025-02-21,6,132,4
U049,Engineering,2025-02-21,5,115,4
U050,HR,2025-02-21,3,72,6
U051,Finance,2025-02-21,2,78,4
U052,HR,2025-02-21,3,123,6
U053,Marketing,2025-02-21,4,144,5
U054,Engineering,2025-02-21,1,18,6
U055,Engineering,2025-02-21,4,108,7
U056,Sales,2025-02-21,1,46,8
U057,Marketing,2025-02-21,3,114,8
U058,Marketing,2025-02-21,6,204,7
U059,Marketing,2025-02-21,5,95,6
U060,Engineering,2025-02-21,2,64,6
U061,Engineering,2025-02-21,4,88,6
U062,Marketing,2025-02-21,3,120,6
U063,Marketing,2025-02-21,3,105,5
U064,Engineering,2025-02-21,4,148,11
U065,Sales,2025-02-21,5,75,6
U066,Marketing,2025-02-21,7,294,7
U067,Engineering,2025-02-21,1,40,6
U068,Engineering,2025-02-21,10,110,6
U069,HR,2025-02-21,4,68,8
U070,Engineering,2025-02-21,3,87,5
U071,Engineering,2025-02-21,3,78,9
U072,Engineering,2025-02-21,4,84,7
U073,Marketing,2025-02-21,5,75,8
U074,Marketing,2025-02-21,9,468,8
U075,Sales,2025-02-21,6,300,8
U076,Engineering,2025-02-21,2,94,5
U077,Engineering,2025-02-21,5,125,7
U078,Engineering,2025-02-21,9,396,4
U079,Engineering,2025-02-21,3,93,9
U080,Sales,2025-02-21,2,76,6
U081,Sales,2025-02-21,3,81,8
U082,Sales,2025-02-21,7,231,8
U083,Marketing,2025-02-21,4,184,8
U084,Engineering,2025-02-21,2,66,5
U085,HR,2025-02-21,1,20,6
U086,Marketing,2025-02-21,4,156,11
U087,Sales,2025-02-21,7,147,8
U088,Engineering,2025-02-21,2,62,6
U089,Sales,2025-02-21,5,95,8
U090,Sales,2025-02-21,6,108,10
U091,Sales,2025-02-21,6,330,6
U092,Engineering,2025-02-21,2,78,6
U093,Engineering,2025-02-21,1,28,7
U094,Marketing,2025-02-21,5,75,5
U095,Finance,2025-02-21,2,80,8
U096,Sales,2025-02-21,9,342,6
U097,Engineering,2025-02-21,4,120,9
U098,Engineering,2025-02-21,3,126,7
U099,Sales,2025-02-21,5,185,6
U100,Finance,2025-02-21,3,66,6
U001,Engineering,2025-02-22,7,203,7
U002,Engineering,2025-02-22,2,70,6
U003,Engineering,2025-02-22,0,40,6
U004,Sales,2025-02-22,2,62,8
U005,Sales,2025-02-22,1,32,10
U006,Finance,2025-02-22,4,176,6
U007,Engineering,2025-02-22,7,133,6
U008,Sales,2025-02-22,4,104,8
U009,Marketing,2025-02-22,1,15,8
U010,Sales,2025-02-22,0,26,10
U011,HR,2025-02-22,1,33,6
U012,Finance,2025-02-22,2,52,4
U013,Sales,2025-02-22,1,28,8
U014,Sales,2025-02-22,1,33,6
U015,Sales,2025-02-22,4,168,10
U016,Engineering,2025-02-22,3,72,6
U017,HR,2025-02-22,1,36,8
U018,Sales,2025-02-22,3,114,6
U019,Sales,2025-02-22,2,16,6
U020,Engineering,2025-02-22,3,72,5
U021,Finance,2025-02-22,2,84,6
U022,Finance,2025-02-22,1,25,6
U023,Engineering,2025-02-22,1,17,6
U024,Finance,2025-02-22,3,51,4
U025,Marketing,2025-02-22,0,30,6
U026,Finance,2025-02-22,0,34,10
U027,Engineering,2025-02-22,1,50,4
U028,Engineering,2025-02-22,2,72,7
U029,Sales,2025-02-22,3,105,8
U030,Sales,2025-02-22,1,37,6
U031,Sales,2025-02-22,3,84,8
U032,HR,2025-02-22,3,54,6
U033,Engineering,2025-02-22,3,99,5
U034,Marketing,2025-02-22,0,36,5
U035,Finance,2025-02-22,5,215,6
U036,Engineering,2025-02-22,2,52,6
U037,Marketing,2025-02-22,2,30,7
U038,HR,2025-02-22,2,70,6
U039,Engineering,2025-02-22,0,27,6
U040,HR,2025-02-22,1,36,4
U041,Marketing,2025-02-22,3,72,8
U042,Marketing,2025-02-22,4,120,6
U043,HR,2025-02-22,3,33,6
U044,Engineering,2025-02-22,2,52,8
U045,Engineering,2025-02-22,2,40,6
U046,HR,2025-02-22,4,88,4
U047,Engineering,2025-02-22,1,35,5
U048,Engineering,2025-02-22,0,28,5
U049,Engineering,2025-02-22,2,76,6
U050,HR,2025-02-22,3,75,10
U051,Finance,2025-02-22,2,46,4
U052,HR,2025-02-22,3,78,6
U053,Marketing,2025-02-22,0,45,8
U054,Engineering,2025-02-22,3,87,6
U055,Engineering,2025-02-22,2,52,6
U056,Sales,2025-02-22,1,45,6
U057,Marketing,2025-02-22,4,120,9
U058,Marketing,2025-02-22,4,176,7
U059,Marketing,2025-02-22,3,99,8
U060,Engineering,2025-02-22,4,148,6
U061,Engineering,2025-02-22,3,114,6
U062,Marketing,2025-02-22,2,58,7
U063,Marketing,2025-02-22,1,19,8
U064,Engineering,2025-02-22,1,33,6
U065,Sales,2025-02-22,2,68,6
U066,Marketing,2025-02-22,1,24,6
U067,Engineering,2025-02-22,2,58,6
U068,Engineering,2025-02-22,0,5,6
U069,HR,2025-02-22,2,42,4
U070,Engineering,2025-02-22,2,40,5
U071,Engineering,2025-02-22,1,31,6
U072,Engineering,2025-02-22,1,37,6
U073,Marketing,2025-02-22,5,115,6
U074,Marketing,2025-02-22,1,29,8
U075,Sales,2025-02-22,3,96,8
U076,Engineering,2025-02-22,5,195,6
U077,Engineering,2025-02-22,2,50,5
U078,Engineering,2025-02-22,2,38,6
U079,Engineering,2025-02-22,1,13,5
U080,Sales,2025-02-22,2,84,10
U081,Sales,2025-02-22,0,31,8
U082,Sales,2025-02-22,1,24,6
U083,Marketing,2025-02-22,0,41,6
U084,Engineering,2025-02-22,1,38,6
U085,HR,2025-02-22,2,54,6
U086,Marketing,2025-02-22,1,34,5
U087,Sales,2025-02-22,2,46,6
U088,Engineering,2025-02-22,4,148,6
U089,Sales,2025-02-22,2,56,6
U090,Sales,2025-02-22,3,114,6
U091,Sales,2025-02-22,3,66,8
U092,Engineering,2025-02-22,2,104,7
U093,Engineering,2025-02-22,3,81,7
U094,Marketing,2025-02-22,1,38,8
U095,Finance,2025-02-22,4,80,6
U096,Sales,2025-02-22,3,78,8
U097,Engineering,2025-02-22,1,30,6
U098,Engineering,2025-02-22,3,114,7
U099,Sales,2025-02-22,2,62,10
U100,Finance,2025-02-22,0,13,6
U001,Engineering,2025-02-23,1,40,8
U002,Engineering,2025-02-23,3,60,4
U003,Engineering,2025-02-23,1,35,7
U004,Sales,2025-02-23,2,20,8
U005,Sales,2025-02-23,1,31,6
U006,Finance,2025-02-23,2,78,6
U007,Engineering,2025-02-23,2,58,5
U008,Sales,2025-02-23,3,84,8
U009,Marketing,2025-02-23,4,148,8
U010,Sales,2025-02-23,3,102,8
U011,HR,2025-02-23,4,128,4
U012,Finance,2025-02-23,0,45,8
U013,Sales,2025-02-23,5,110,8
U014,Sales,2025-02-23,2,58,10
U015,Sales,2025-02-23,3,135,10
U016,Engineering,2025-02-23,0,22,7
U017,HR,2025-02-23,7,245,6
U018,Sales,2025-02-23,5,235,8
U019,Sales,2025-02-23,2,62,8
U020,Engineering,2025-02-23,1,51,6
U021,Finance,2025-02-23,2,56,6
U022,Finance,2025-02-23,2,10,8
U023,Engineering,2025-02-23,1,27,5
U024,Finance,2025-02-23,0,29,4
U025,Marketing,2025-02-23,3,45,11
U026,Finance,2025-02-23,2,58,8
U027,Engineering,2025-02-23,0,53,7
U028,Engineering,2025-02-23,1,22,7
U029,Sales,2025-02-23,5,180,8
U030,Sales,2025-02-23,3,66,8
U031,Sales,2025-02-23,2,52,12
U032,HR,2025-02-23,5,210,8
U033,Engineering,2025-02-23,1,40,9
U034,Marketing,2025-02-23,3,102,6
U035,Finance,2025-02-23,1,40,6
U036,Engineering,2025-02-23,1,34,6
U037,Marketing,2025-02-23,3,90,8
U038,HR,2025-02-23,1,24,8
U039,Engineering,2025-02-23,0,12,6
U040,HR,2025-02-23,2,90,6
U041,Marketing,2025-02-23,1,14,8
U042,Marketing,2025-02-23,1,24,11
U043,HR,2025-02-23,3,84,6
U044,Engineering,2025-02-23,1,21,5
U045,Engineering,2025-02-23,1,23,7
U046,HR,2025-02-23,0,45,4
U047,Engineering,2025-02-23,6,222,5
U048,Engineering,2025-02-23,1,31,6
U049,Engineering,2025-02-23,2,20,5
U050,HR,2025-02-23,2,72,6
U051,Finance,2025-02-23,0,27,6
U052,HR,2025-02-23,0,42,6
U053,Marketing,2025-02-23,1,33,6
U054,Engineering,2025-02-23,2,10,7
U055,Engineering,2025-02-23,2,80,6
U056,Sales,2025-02-23,2,82,8
U057,Marketing,2025-02-23,2,56,6
U058,Marketing,2025-02-23,0,28,7
U059,Marketing,2025-02-23,1,33,9
U060,Engineering,2025-02-23,1,22,4
U061,Engineering,2025-02-23,2,72,6
U062,Marketing,2025-02-23,1,32,6
U063,Marketing,2025-02-23,2,72,9
U064,Engineering,2025-02-23,1,42,5
U065,Sales,2025-02-23,6,258,8
U066,Marketing,2025-02-23,0,40,8
U067,Engineering,2025-02-23,0,33,4
U068,Engineering,2025-02-23,3,99,6
U069,HR,2025-02-23,1,43,4
U070,Engineering,2025-02-23,1,41,5
U071,Engineering,2025-02-23,1,20,7
U072,Engineering,2025-02-23,1,21,7
U073,Marketing,2025-02-23,1,14,7
U074,Marketing,2025-02-23,2,36,5
U075,Sales,2025-02-23,1,43,6
U076,Engineering,2025-02-23,0,20,6
U077,Engineering,2025-02-23,3,90,5
U078,Engineering,2025-02-23,3,123,6
U079,Engineering,2025-02-23,1,26,9
U080,Sales,2025-02-23,2,70,8
U081,Sales,2025-02-23,3,57,6
U082,Sales,2025-02-23,7,189,8
U083,Marketing,2025-02-23,4,152,6
U084,Engineering,2025-02-23,1,28,7
U085,HR,2025-02-23,1,43,6
U086,Marketing,2025-02-23,2,52,6
U087,Sales,2025-02-23,0,23,8
U088,Engineering,2025-02-23,1,18,6
U089,Sales,2025-02-23,2,48,8
U090,Sales,2025-02-23,0,38,8
U091,Sales,2025-02-23,0,24,8
U092,Engineering,2025-02-23,4,148,8
U093,Engineering,2025-02-23,2,84,9
U094,Marketing,2025-02-23,3,135,6
U095,Finance,2025-02-23,2,56,4
U096,Sales,2025-02-23,2,78,6
U097,Engineering,2025-02-23,1,16,6
U098,Engineering,2025-02-23,1,12,4
U099,Sales,2025-02-23,3,63,8
U100,Finance,2025-02-23,1,40,6
U001,Engineering,2025-02-24,3,81,5
U002,Engineering,2025-02-24,4,136,8
U003,Engineering,2025-02-24,2,66,5
U004,Sales,2025-02-24,6,270,6
U005,Sales,2025-02-24,6,180,8
U006,Finance,2025-02-24,3,63,8
U007,Engineering,2025-02-24,2,44,7
U008,Sales,2025-02-24,9,216,6
U009,Marketing,2025-02-24,2,30,5
U010,Sales,2025-02-24,3,87,8
U011,HR,2025-02-24,8,176,8
U012,Finance,2025-02-24,6,240,6
U013,Sales,2025-02-24,5,130,6
U014,Sales,2025-02-24,10,360,12
U015,Sales,2025-02-24,6,192,8
U016,Engineering,2025-02-24,5,170,5
U017,HR,2025-02-24,5,150,4
U018,Sales,2025-02-24,11,429,8
U019,Sales,2025-02-24,9,162,6
U020,Engineering,2025-02-24,3,108,5
U021,Finance,2025-02-24,4,136,6
U022,Finance,2025-02-24,5,155,8
U023,Engineering,2025-02-24,6,186,6
U024,Finance,2025-02-24,11,374,6
U025,Marketing,2025-02-24,7,238,5
U026,Finance,2025-02-24,5,185,4
U027,Engineering,2025-02-24,3,75,5
U028,Engineering,2025-02-24,4,116,8
U029,Sales,2025-02-24,6,186,10
U030,Sales,2025-02-24,6,264,6
U031,Sales,2025-02-24,7,217,8
U032,HR,2025-02-24,1,37,4
U033,Engineering,2025-02-24,5,135,7
U034,Marketing,2025-02-24,5,210,7
U035,Finance,2025-02-24,6,108,4
U036,Engineering,2025-02-24,2,64,5
U037,Marketing,2025-02-24,5,130,7
U038,HR,2025-02-24,7,231,6
U039,Engineering,2025-02-24,3,63,5
U040,HR,2025-02-24,4,112,8
U041,Marketing,2025-02-24,5,75,8
U042,Marketing,2025-02-24,9,162,5
U043,HR,2025-02-24,6,174,6
U044,Engineering,2025-02-24,2,48,6
U045,Engineering,2025-02-24,1,34,6
U046,HR,2025-02-24,7,189,6
U047,Engineering,2025-02-24,3,93,9
U048,Engineering,2025-02-24,2,14,7
U049,Engineering,2025-02-24,8,192,6
U050,HR,2025-02-24,7,42,8
U051,Finance,2025-02-24,4,132,6
U052,HR,2025-02-24,4,120,6
U053,Marketing,2025-02-24,8,464,6
U054,Engineering,2025-02-24,4,76,7
U055,Engineering,2025-02-24,3,99,4
U056,Sales,2025-02-24,5,110,8
U057,Marketing,2025-02-24,6,198,10
U058,Marketing,2025-02-24,5,205,8
U059,Marketing,2025-02-24,5,160,9
U060,Engineering,2025-02-24,3,117,5
U061,Engineering,2025-02-24,6,246,4
U062,Marketing,2025-02-24,7,119,7
U063,Marketing,2025-02-24,6,216,7
U064,Engineering,2025-02-24,2,42,7
U065,Sales,2025-02-24,6,138,6
U066,Marketing,2025-02-24,3,111,8
U067,Engineering,2025-02-24,6,204,5
U068,Engineering,2025-02-24,2,76,6
U069,HR,2025-02-24,9,306,6
U070,Engineering,2025-02-24,2,44,4
U071,Engineering,2025-02-24,4,108,5
U072,Engineering,2025-02-24,5,140,9
U073,Marketing,2025-02-24,1,26,8
U074,Marketing,2025-02-24,2,64,6
U075,Sales,2025-02-24,7,91,10
U076,Engineering,2025-02-24,6,216,8
U077,Engineering,2025-02-24,2,76,5
U078,Engineering,2025-02-24,3,51,7
U079,Engineering,2025-02-24,4,164,8
U080,Sales,2025-02-24,4,96,8
U081,Sales,2025-02-24,6,192,10
U082,Sales,2025-02-24,9,315,8
U083,Marketing,2025-02-24,3,108,6
U084,Engineering,2025-02-24,4,108,5
U085,HR,2025-02-24,7,308,6
U086,Marketing,2025-02-24,4,148,7
U087,Sales,2025-02-24,8,224,8
U088,Engineering,2025-02-24,2,98,8
U089,Sales,2025-02-24,6,354,8
U090,Sales,2025-02-24,2,42,6
U091,Sales,2025-02-24,5,220,8
U092,Engineering,2025-02-24,3,87,4
U093,Engineering,2025-02-24,2,64,6
U094,Marketing,2025-02-24,3,75,6
U095,Finance,2025-02-24,4,128,8
U096,Sales,2025-02-24,4,136,6
U097,Engineering,2025-02-24,7,203,9
U098,Engineering,2025-02-24,2,70,4
U099,Sales,2025-02-24,5,25,8
U100,Finance,2025-02-24,5,140,10
U001,Engineering,2025-02-25,4,136,5
U002,Engineering,2025-02-25,3,72,5
U003,Engineering,2025-02-25,2,48,6
U004,Sales,2025-02-25,6,264,8
U005,Sales,2025-02-25,7,266,6
U006,Finance,2025-02-25,6,120,10
U007,Engineering,2025-02-25,6,252,5
U008,Sales,2025-02-25,4,68,8
U009,Marketing,2025-02-25,5,225,7
U010,Sales,2025-02-25,5,145,10
U011,HR,2025-02-25,3,57,6
U012,Finance,2025-02-25,4,156,8
U013,Sales,2025-02-25,7,203,8
U014,Sales,2025-02-25,7,196,6
U015,Sales,2025-02-25,9,333,6
U016,Engineering,2025-02-25,4,124,6
U017,HR,2025-02-25,10,280,6
U018,Sales,2025-02-25,7,175,6
U019,Sales,2025-02-25,10,300,6
U020,Engineering,2025-02-25,4,152,6
U021,Finance,2025-02-25,4,60,6
U022,Finance,2025-02-25,6,204,6
U023,Engineering,2025-02-25,5,180,5
U024,Finance,2025-02-25,4,20,6
U025,Marketing,2025-02-25,4,128,7
U026,Finance,2025-02-25,4,200,4
U027,Engineering,2025-02-25,6,132,8
U028,Engineering,2025-02-25,6,156,6
U029,Sales,2025-02-25,7,294,6
U030,Sales,2025-02-25,9,324,6
U031,Sales,2025-02-25,4,128,10
U032,HR,2025-02-25,7,189,6
U033,Engineering,2025-02-25,3,105,5
U034,Marketing,2025-02-25,4,44,10
U035,Finance,2025-02-25,4,184,6
U036,Engineering,2025-02-25,4,68,5
U037,Marketing,2025-02-25,8,96,6
U038,HR,2025-02-25,7,91,6
U039,Engineering,2025-02-25,4,72,8
U040,HR,2025-02-25,5,145,6
U041,Marketing,2025-02-25,3,111,6
U042,Marketing,2025-02-25,3,75,7
U043,HR,2025-02-25,6,90,6
U044,Engineering,2025-02-25,3,105,4
U045,Engineering,2025-02-25,2,30,7
U046,HR,2025-02-25,5,165,4
U047,Engineering,2025-02-25,3,69,7
U048,Engineering,2025-02-25,6,180,6
U049,Engineering,2025-02-25,0,27,5
U050,HR,2025-02-25,8,192,6
U051,Finance,2025-02-25,7,329,6
U052,HR,2025-02-25,8,280,6
U053,Marketing,2025-02-25,3,111,6
U054,Engineering,2025-02-25,1,28,5
U055,Engineering,2025-02-25,6,228,4
U056,Sales,2025-02-25,6,198,8
U057,Marketing,2025-02-25,6,102,6
U058,Marketing,2025-02-25,4,128,6
U059,Marketing,2025-02-25,6,234,8
U060,Engineering,2025-02-25,3,66,6
U061,Engineering,2025-02-25,8,240,7
U062,Marketing,2025-02-25,4,160,8
U063,Marketing,2025-02-25,2,50,5
U064,Engineering,2025-02-25,2,92,7
U065,Sales,2025-02-25,7,168,6
U066,Marketing,2025-02-25,10,280,6
U067,Engineering,2025-02-25,1,23,6
U068,Engineering,2025-02-25,8,472,5
U069,HR,2025-02-25,7,133,10
U070,Engineering,2025-02-25,3,93,5
U071,Engineering,2025-02-25,6,204,4
U072,Engineering,2025-02-25,1,35,5
U073,Marketing,2025-02-25,4,92,8
U074,Marketing,2025-02-25,9,369,7
U075,Sales,2025-02-25,7,287,6
U076,Engineering,2025-02-25,4,92,5
U077,Engineering,2025-02-25,3,96,11
U078,Engineering,2025-02-25,4,140,6
U079,Engineering,2025-02-25,5,105,5
U080,Sales,2025-02-25,9,288,10
U081,Sales,2025-02-25,6,138,10
U082,Sales,2025-02-25,2,44,6
U083,Marketing,2025-02-25,5,110,12
U084,Engineering,2025-02-25,4,152,5
U085,HR,2025-02-25,5,190,6
U086,Marketing,2025-02-25,4,180,5
U087,Sales,2025-02-25,6,198,8
U088,Engineering,2025-02-25,6,186,6
U089,Sales,2025-02-25,7,182,8
U090,Sales,2025-02-25,7,273,8
U091,Sales,2025-02-25,6,126,8
U092,Engineering,2025-02-25,4,140,7
U093,Engineering,2025-02-25,5,130,7
U094,Marketing,2025-02-25,4,36,6
U095,Finance,2025-02-25,5,210,4
U096,Sales,2025-02-25,5,215,6
U097,Engineering,2025-02-25,7,315,8
U098,Engineering,2025-02-25,1,30,5
U099,Sales,2025-02-25,4,116,6
U100,Finance,2025-02-25,4,196,6
U001,Engineering,2025-02-26,2,50,6
U002,Engineering,2025-02-26,4,92,7
U003,Engineering,2025-02-26,2,62,6
U004,Sales,2025-02-26,6,144,8
U005,Sales,2025-02-26,5,155,6
U006,Finance,2025-02-26,3,48,6
U007,Engineering,2025-02-26,7,168,6
U008,Sales,2025-02-26,4,148,10
U009,Marketing,2025-02-26,1,33,6
U010,Sales,2025-02-26,5,110,6
U011,HR,2025-02-26,10,300,8
U012,Finance,2025-02-26,7,203,4
U013,Sales,2025-02-26,4,120,10
U014,Sales,2025-02-26,8,192,8
U015,Sales,2025-02-26,2,74,6
U016,Engineering,2025-02-26,5,155,8
U017,HR,2025-02-26,5,195,6
U018,Sales,2025-02-26,5,170,12
U019,Sales,2025-02-26,5,185,10
U020,Engineering,2025-02-26,1,39,5
U021,Finance,2025-02-26,5,175,8
U022,Finance,2025-02-26,3,132,4
U023,Engineering,2025-02-26,4,164,7
U024,Finance,2025-02-26,1,33,6
U025,Marketing,2025-02-26,4,108,5
U026,Finance,2025-02-26,6,96,6
U027,Engineering,2025-02-26,9,333,5
U028,Engineering,2025-02-26,4,132,4
U029,Sales,2025-02-26,9,531,6
U030,Sales,2025-02-26,6,180,8
U031,Sales,2025-02-26,6,144,8
U032,HR,2025-02-26,3,60,8
U033,Engineering,2025-02-26,2,34,9
U034,Marketing,2025-02-26,6,84,6
U035,Finance,2025-02-26,6,222,6
U036,Engineering,2025-02-26,3,66,8
U037,Marketing,2025-02-26,3,120,7
U038,HR,2025-02-26,4,140,10
U039,Engineering,2025-02-26,4,120,6
U040,HR,2025-02-26,3,57,6
U041,Marketing,2025-02-26,3,99,6
U042,Marketing,2025-02-26,4,116,7
U043,HR,2025-02-26,5,115,8
U044,Engineering,2025-02-26,6,60,6
U045,Engineering,2025-02-26,6,240,4
U046,HR,2025-02-26,5,100,8
U047,Engineering,2025-02-26,4,116,9
U048,Engineering,2025-02-26,5,120,8
U049,Engineering,2025-02-26,2,48,9
U050,HR,2025-02-26,5,185,6
U051,Finance,2025-02-26,4,160,10
U052,HR,2025-02-26,7,126,8
U053,Marketing,2025-02-26,6,102,7
U054,Engineering,2025-02-26,0,55,5
U055,Engineering,2025-02-26,6,174,7
U056,Sales,2025-02-26,6,90,10
U057,Marketing,2025-02-26,4,168,8
U058,Marketing,2025-02-26,7,63,6
U059,Marketing,2025-02-26,3,102,7
U060,Engineering,2025-02-26,6,102,7
U061,Engineering,2025-02-26,7,301,5
U062,Marketing,2025-02-26,8,224,7
U063,Marketing,2025-02-26,4,52,5
U064,Engineering,2025-02-26,2,52,5
U065,Sales,2025-02-26,6,132,8
U066,Marketing,2025-02-26,4,124,7
U067,Engineering,2025-02-26,4,88,8
U068,Engineering,2025-02-26,1,31,6
U069,HR,2025-02-26,9,423,6
U070,Engineering,2025-02-26,4,52,4
U071,Engineering,2025-02-26,4,112,5
U072,Engineering,2025-02-26,7,112,9
U073,Marketing,2025-02-26,6,150,10
U074,Marketing,2025-02-26,5,190,8
U075,Sales,2025-02-26,5,130,8
U076,Engineering,2025-02-26,4,140,6
U077,Engineering,2025-02-26,5,165,5
U078,Engineering,2025-02-26,5,145,8
U079,Engineering,2025-02-26,4,140,6
U080,Sales,2025-02-26,6,198,10
U081,Sales,2025-02-26,9,378,8
U082,Sales,2025-02-26,5,170,10
U083,Marketing,2025-02-26,6,132,5
U084,Engineering,2025-02-26,6,204,8
U085,HR,2025-02-26,2,50,8
U086,Marketing,2025-02-26,7,245,6
U087,Sales,2025-02-26,5,280,8
U088,Engineering,2025-02-26,2,72,9
U089,Sales,2025-02-26,8,200,8
U090,Sales,2025-02-26,7,147,6
U091,Sales,2025-02-26,11,286,6
U092,Engineering,2025-02-26,4,104,8
U093,Engineering,2025-02-26,4,136,6
U094,Marketing,2025-02-26,3,45,8
U095,Finance,2025-02-26,3,87,6
U096,Sales,2025-02-26,3,15,8
U097,Engineering,2025-02-26,3,138,4
U098,Engineering,2025-02-26,3,102,8
U099,Sales,2025-02-26,8,144,6
U100,Finance,2025-02-26,3,69,8
U001,Engineering,2025-02-27,2,86,8
U002,Engineering,2025-02-27,8,264,4
U003,Engineering,2025-02-27,5,100,6
U004,Sales,2025-02-27,4,160,6
U005,Sales,2025-02-27,3,141,6
U006,Finance,2025-02-27,5,215,6
U007,Engineering,2025-02-27,1,24,5
U008,Sales,2025-02-27,6,102,8
U009,Marketing,2025-02-27,4,64,5
U010,Sales,2025-02-27,6,228,6
U011,HR,2025-02-27,13,338,8
U012,Finance,2025-02-27,5,160,8
U013,Sales,2025-02-27,3,78,8
U014,Sales,2025-02-27,3,117,10
U015,Sales,2025-02-27,5,75,8
U016,Engineering,2025-02-27,7,203,5
U017,HR,2025-02-27,3,102,6
U018,Sales,2025-02-27,4,92,8
U019,Sales,2025-02-27,12,180,6
U020,Engineering,2025-02-27,4,92,5
U021,Finance,2025-02-27,6,108,6
U022,Finance,2025-02-27,9,207,6
U023,Engineering,2025-02-27,3,30,7
U024,Finance,2025-02-27,4,140,6
U025,Marketing,2025-02-27,5,140,6
U026,Finance,2025-02-27,1,21,8
U027,Engineering,2025-02-27,6,198,5
U028,Engineering,2025-02-27,4,148,7
U029,Sales,2025-02-27,7,154,6
U030,Sales,2025-02-27,7,196,8
U031,Sales,2025-02-27,4,124,8
U032,HR,2025-02-27,3,138,6
U033,Engineering,2025-02-27,2,52,7
U034,Marketing,2025-02-27,2,40,6
U035,Finance,2025-02-27,6,192,8
U036,Engineering,2025-02-27,4,64,6
U037,Marketing,2025-02-27,7,287,5
U038,HR,2025-02-27,9,144,6
U039,Engineering,2025-02-27,2,36,5
U040,HR,2025-02-27,5,120,8
U041,Marketing,2025-02-27,3,138,5
U042,Marketing,2025-02-27,4,168,6
U043,HR,2025-02-27,5,180,4
U044,Engineering,2025-02-27,2,84,6
U045,Engineering,2025-02-27,5,100,6
U046,HR,2025-02-27,10,190,8
U047,Engineering,2025-02-27,2,74,10
U048,Engineering,2025-02-27,3,48,4
U049,Engineering,2025-02-27,2,64,9
U050,HR,2025-02-27,1,12,6
U051,Finance,2025-02-27,4,176,6
U052,HR,2025-02-27,7,112,6
U053,Marketing,2025-02-27,9,171,5
U054,Engineering,2025-02-27,4,96,6
U055,Engineering,2025-02-27,1,51,9
U056,Sales,2025-02-27,10,260,6
U057,Marketing,2025-02-27,3,69,6
U058,Marketing,2025-02-27,8,352,6
U059,Marketing,2025-02-27,1,33,8
U060,Engineering,2025-02-27,4,148,6
U061,Engineering,2025-02-27,2,52,6
U062,Marketing,2025-02-27,3,105,7
U063,Marketing,2025-02-27,5,40,6
U064,Engineering,2025-02-27,4,188,6
U065,Sales,2025-02-27,3,93,6
U066,Marketing,2025-02-27,7,182,5
U067,Engineering,2025-02-27,6,156,7
U068,Engineering,2025-02-27,4,56,6
U069,HR,2025-02-27,4,72,6
U070,Engineering,2025-02-27,3,102,6
U071,Engineering,2025-02-27,3,87,6
U072,Engineering,2025-02-27,2,72,4
U073,Marketing,2025-02-27,6,174,8
U074,Marketing,2025-02-27,5,145,8
